image, root, root_name, position, angle, posX, posY, root_order, root_ontology, date, growth
H2_R008.rsml, 4e1a948c-0d5c-47e1-b4bc-09b2c685a484, lat_15, 1.3135098, 0.0, 11.88085, 7.32155, 1,  Lateral root,  13, 0.16331525
H2_R008.rsml, a8f2669d-78df-4c3f-b871-7c5da7dd9c3a, lat_14, 2.7242537, 0.0, 8.163983, 8.2296, 1,  Lateral root,  10, 0.5426805
H2_R008.rsml, 8152f954-d2b0-4c8a-8244-b314ea950f1f, lat_13, 1.1751386, 0.0, 11.6586, 7.078133, 1,  Lateral root,  10, 0.23382454
H2_R008.rsml, 8152f954-d2b0-4c8a-8244-b314ea950f1f, lat_13, 1.9107318, 0.0, 12.234333, 7.5099335, 1,  Lateral root,  13, 0.24519773
H2_R008.rsml, 3cc3451e-dc17-4aed-87c7-6473879a5628, lat_12, 0.9341285, 0.0, 11.444817, 5.8949165, 1,  Lateral root,  10, 0.15480219
H2_R008.rsml, 3cc3451e-dc17-4aed-87c7-6473879a5628, lat_12, 3.7351239, 0.0, 1,  Lateral root,  10, Infinity
H2_R008.rsml, 77fe7fa4-7ae1-42c6-b4e3-1eaa0adb0f96, lat_11, 1.513762, 0.0, 11.660716, 6.231467, 1,  Lateral root,  10, 0.25178337
H2_R008.rsml, 77fe7fa4-7ae1-42c6-b4e3-1eaa0adb0f96, lat_11, 6.0530515, 0.0, 1,  Lateral root,  10, Infinity
H2_R008.rsml, 87e1615f-7614-4b8e-b0b6-8601398a2893, lat_10, 1.6451558, 0.0, 8.9852495, 5.2853165, 1,  Lateral root,  10, 0.27262235
H2_R008.rsml, 07f74ef4-b0f5-4afd-8c0f-0b3469c6bc7c, lat_9, 2.0008838, 0.0, 11.707283, 6.237817, 1,  Lateral root,  10, 0.33238474
H2_R008.rsml, 07f74ef4-b0f5-4afd-8c0f-0b3469c6bc7c, lat_9, 7.983909, 0.0, 1,  Lateral root,  10, Infinity
H2_R008.rsml, 4ede99d2-1a0b-4637-bf48-1c317a82e3a8, lat_8, 3.02278, 0.0, 9.044517, 6.14045, 1,  Lateral root,  10, 0.5029347
H2_R008.rsml, 90568bcb-f612-4907-ad98-aec2fb5c1b8b, lat_7, 1.8159925, 0.0, 12.043833, 5.3382335, 1,  Lateral root,  10, 0.3012266
H2_R008.rsml, df3e1965-53a3-4abb-a94b-931d46dab497, lat_6, 1.3396691, 0.0, 9.387417, 4.7921333, 1,  Lateral root,  10, 0.22080106
H2_R008.rsml, df3e1965-53a3-4abb-a94b-931d46dab497, lat_6, 2.647052, 0.0, 8.568267, 5.78485, 1,  Lateral root,  13, 0.43579432
H2_R008.rsml, be4dc43e-9d96-4d4f-b6c1-0763ec9bcd2d, lat_5, 1.2446276, 0.0, 9.408584, 4.32435, 1,  Lateral root,  10, 0.17738701
H2_R008.rsml, be4dc43e-9d96-4d4f-b6c1-0763ec9bcd2d, lat_5, 2.1409297, 0.0, 8.716434, 4.8768, 1,  Lateral root,  13, 0.29876736
H2_R008.rsml, 30989153-d377-497e-a71c-35c45dcc3186, lat_4, 1.0787616, 0.0, 9.508066, 3.5941, 1,  Lateral root,  10, 0.15333378
H2_R008.rsml, b1987c88-e3c1-4b8c-b1b7-00440d5fabd5, lat_3, 2.7888699, 0.0, 12.670366, 5.4758167, 1,  Lateral root,  10, 0.39635974
H2_R008.rsml, 24542d86-cc2a-430c-972c-bc393dc1a7ae, lat_2, 2.9917696, 0.0, 12.697884, 5.4017334, 1,  Lateral root,  10, 0.4257383
H2_R008.rsml, 8de945b7-388d-4a52-aacb-928c36d1543a, lat_1, 3.1930928, 0.0, 13.64615, 4.1063333, 1,  Lateral root,  10, 0.4549624
H2_R008.rsml, 8de945b7-388d-4a52-aacb-928c36d1543a, lat_1, 12.848648, 0.0, 1,  Lateral root,  10, Infinity
H2_R008.rsml, 8de945b7-388d-4a52-aacb-928c36d1543a, lat_1, 12.776438, 0.0, 1,  Lateral root,  10, -Infinity
H3_R016.rsml, 5a58a01e-6245-4b61-881b-629573d98a5b, N3.2, 1.1886121, 0.0, 9.74725, 3.4840333, 0,  Root,  15, 0.39473847
H3_R016.rsml, 38f65798-8237-4cb2-97c5-4f444189a2a4, N2.1, 0.9829168, 0.0, 9.186334, 3.1792333, 0,  Root,  14, 0.32459936
H3_R016.rsml, 521106a2-cf56-4f6a-858f-3a9777a7b231, N3.1, 0.78896856, 0.0, 10.130366, 3.1601832, 0,  Root,  14, 0.19604556
H3_R016.rsml, 521106a2-cf56-4f6a-858f-3a9777a7b231, N3.1, 1.8957458, 0.0, 10.411883, 4.2312164, 0,  Root,  18, 0.2766943
H3_R016.rsml, eea85f39-3b5b-45fe-8f90-c1c3dbde5ae7, N1.1, 0.8904565, 0.0, 10.61085, 3.7719, 0,  Root,  11, 0.44180906
H3_R016.rsml, 2802fed9-814b-4c4c-bec7-55c4cec2bb40, root_0, 1.1820292, 0.0, 10.67435, 3.9137166, 0,  Root,  3, 0.39067766
H3_R016.rsml, 2802fed9-814b-4c4c-bec7-55c4cec2bb40, root_0, 8.455831, 0.0, 10.367434, 11.0871, 0,  Root,  7, 1.8184503
H3_R016.rsml, 2802fed9-814b-4c4c-bec7-55c4cec2bb40, root_0, 8.980257, 0.0, 10.170583, 11.5697, 0,  Root,  11, 0.13110662
H3_R016.rsml, 9dfcfaf2-89a6-4e2e-8ae6-09a7587dbe7d, lat_23, 0.3580762, 0.0, 10.735733, 11.089216, 1,  Lateral root,  11, 0.08570845
H3_R016.rsml, 9dfcfaf2-89a6-4e2e-8ae6-09a7587dbe7d, lat_23, 1.1462882, 0.0, 11.095567, 11.777133, 1,  Lateral root,  14, 0.2627373
H3_R016.rsml, 67f431f6-c5d8-4d3f-afab-593c54235b85, lat_22, 1.2270285, 0.0, 9.444567, 11.5612335, 1,  Lateral root,  14, 0.17415997
H3_R016.rsml, 44f13a54-c6dc-4fcd-b0da-95f02667096f, lat_21, 0.23938198, 0.0, 10.7569, 10.5791, 1,  Lateral root,  11, 0.057842974
H3_R016.rsml, 70a22502-6ed3-4a29-9f47-365ca986d371, lat_20, 0.745719, 0.0, 9.764183, 10.494433, 1,  Lateral root,  14, 0.10605458
H3_R016.rsml, 5647c5da-1b81-46ac-a533-df4bff5c1b1c, lat_19, 0.63993394, 0.0, 11.2268, 10.435166, 1,  Lateral root,  11, 0.12548272
H3_R016.rsml, 24f30c06-d4e9-4c33-869c-8ac31fff678d, lat_18, 0.24754028, 0.0, 10.386483, 9.7409, 1,  Lateral root,  11, 0.048720527
H3_R016.rsml, dbe13a00-5351-4f88-b6cb-c3bb74193028, lat_18, 0.7796255, 0.0, 11.2797165, 9.859433, 1,  Lateral root,  11, 0.15552145
H3_R016.rsml, dbe13a00-5351-4f88-b6cb-c3bb74193028, lat_18, 1.0432246, 0.0, 11.400367, 10.09015, 1,  Lateral root,  14, 0.087866366
H3_R016.rsml, 7a42ba85-ea73-4f57-9683-4768e64ebf8e, lat_17, 0.79735637, 0.0, 11.47445, 9.345083, 1,  Lateral root,  11, 0.1580023
H3_R016.rsml, 6a36a176-c550-4161-be6a-a90abb09cee6, lat_16, 1.2962863, 0.0, 11.7983, 9.440333, 1,  Lateral root,  11, 0.2572879
H3_R016.rsml, df6990e5-e5eb-46a3-ab82-b23c779f3414, lat_15, 0.6495581, 0.0, 11.091333, 9.203266, 1,  Lateral root,  11, 0.12807857
H3_R016.rsml, 7e21934d-e470-4d12-98a7-54aa5e729672, lat_14, 1.5674801, 0.0, 12.1814165, 8.987367, 1,  Lateral root,  11, 0.26008368
H3_R016.rsml, 8a3e2996-4fb4-400b-b3b6-0f4f08454bed, lat_13, 0.67068005, 0.0, 9.95045, 8.403167, 1,  Lateral root,  11, 0.11102975
H3_R016.rsml, 05f8e719-79f4-44a3-8afa-4209764a4099, lat_12, 1.0011903, 0.0, 9.751483, 8.316383, 1,  Lateral root,  11, 0.16660134
H3_R016.rsml, 99c55c7f-a0ab-472f-b351-5037fb7ce697, lat_11, 2.6074386, 0.0, 12.412133, 9.330267, 1,  Lateral root,  11, 0.433219
H3_R016.rsml, 2b8912e8-5e9b-4740-8435-f76dc49c5264, lat_10, 2.7037778, 0.0, 12.1539, 8.682567, 1,  Lateral root,  11, 0.385895
H3_R016.rsml, 078ae6cd-390c-4998-8717-689fdbfe6fc5, lat_9, 1.8566402, 0.0, 11.451166, 7.43585, 1,  Lateral root,  11, 0.2629256
H3_R016.rsml, e2ae333c-1656-4bfd-a5cd-0fe2e84b34e2, lat_8, 1.6250812, 0.0, 11.567583, 6.7437, 1,  Lateral root,  11, 0.23040552
H3_R016.rsml, 6de2a6a2-2787-4945-b4f4-905bec50e471, lat_7, 1.7650602, 0.0, 11.70305, 6.72465, 1,  Lateral root,  11, 0.25184837
H3_R016.rsml, b5c26c13-c888-45af-aa80-f320b34577f4, lat_6, 0.36562425, 0.0, 11.006666, 4.3751497, 1,  Lateral root,  7, 0.11760536
H3_R016.rsml, da36cebf-4b3b-49ce-86e3-0d6120ff2e00, lat_4, 1.6779468, 0.0, 12.416367, 4.080933, 1,  Lateral root,  11, 0.20894763
H3_R016.rsml, da36cebf-4b3b-49ce-86e3-0d6120ff2e00, lat_4, 2.931164, 0.0, 11.9126, 5.01015, 1,  Lateral root,  14, 0.41773906
H3_R016.rsml, 070d8b57-7e20-458d-8059-3ee3784353db, lat_3, 0.29705802, 0.0, 10.399183, 3.5009665, 1,  Lateral root,  7, 0.06953443
H3_R016.rsml, 070d8b57-7e20-458d-8059-3ee3784353db, lat_3, 1.1722733, 0.0, 9.560984, 3.7443833, 1,  Lateral root,  11, 0.21880382
H3_R016.rsml, 3d014f4e-e201-4a36-9876-8bdeeb4da96d, lat_2, 1.4103909, 0.0, 12.175067, 3.8502166, 1,  Lateral root,  11, 0.17613737
H3_R016.rsml, 3d014f4e-e201-4a36-9876-8bdeeb4da96d, lat_2, 2.9864118, 0.0, 13.267266, 4.9318333, 1,  Lateral root,  14, 0.5253403
H3_R016.rsml, 6a4e5f10-2ccf-4cfd-9225-267892d3aa3b, lat_1, 0.87736905, 0.0, 11.510433, 3.1538334, 1,  Lateral root,  7, 0.21606953
H3_R016.rsml, 6a4e5f10-2ccf-4cfd-9225-267892d3aa3b, lat_1, 4.7928123, 0.0, 14.0208, 6.0557833, 1,  Lateral root,  11, 0.97886086
J1_R002.rsml, f394b091-0354-48d6-b847-c5fdf836d6c9, root_0, 1.953041, 0.0, 10.938933, 4.9381833, 0,  Root,  3, 0.6464991
J1_R002.rsml, f394b091-0354-48d6-b847-c5fdf836d6c9, root_0, 3.638306, 0.0, 10.913533, 6.614583, 0,  Root,  7, 0.42131624
J1_R002.rsml, f394b091-0354-48d6-b847-c5fdf836d6c9, root_0, 4.1444855, 0.0, 10.81405, 7.1077666, 0,  Root,  11, 0.1265449
J1_R002.rsml, 291bd362-dafd-4796-814c-32d21cba1dab, lat_20, 1.9268137, 0.0, 10.189633, 7.9756, 1,  Lateral root,  11, 0.48037717
J1_R002.rsml, 8236c71f-0e14-4689-8df9-c2d585c607c7, lat_19, 0.6632715, 0.0, 11.4321165, 6.6950164, 1,  Lateral root,  11, 0.1648697
J1_R002.rsml, 79cf979b-9214-44cd-a694-35c97d7a338c, lat_18, 1.334553, 0.0, 11.71575, 7.0231, 1,  Lateral root,  11, 0.26466197
J1_R002.rsml, 222f99a4-cc95-4346-b84b-b93815b3e989, lat_17, 2.2729604, 0.0, 10.145184, 8.094133, 1,  Lateral root,  11, 0.4539732
J1_R002.rsml, fa6083c7-517d-4364-a8cf-e5023a3d27ba, lat_14, 0.6607838, 0.0, 11.459633, 5.7975497, 1,  Lateral root,  11, 0.109391
J1_R002.rsml, 6028e2fc-9c8b-43ad-88ce-16bbe49c9352, lat_13, 2.2891045, 0.0, 10.1557665, 7.3025, 1,  Lateral root,  11, 0.3796233
J1_R002.rsml, 98230ab4-d118-47d9-a854-545ece33ff20, lat_12, 0.87034065, 0.0, 11.41095, 5.7023, 1,  Lateral root,  11, 0.12316226
J1_R002.rsml, c9435494-9967-42e0-8e2e-d33c6929676d, lat_11, 0.72978395, 0.0, 10.28065, 5.1308, 1,  Lateral root,  11, 0.09034304
J1_R002.rsml, d598aad5-281f-4854-9132-2b656bd1d397, lat_10, 0.38486132, 0.0, 10.524067, 4.607983, 1,  Lateral root,  11, 0.046991944
J1_R002.rsml, cde610ab-a1dc-4478-a30c-c22662021dfb, lat_9, 0.38266662, 0.0, 11.3411, 4.8725667, 1,  Lateral root,  7, 0.09500815
J1_R002.rsml, cde610ab-a1dc-4478-a30c-c22662021dfb, lat_9, 1.1148416, 0.0, 11.667067, 5.496983, 1,  Lateral root,  11, 0.18304375
J1_R002.rsml, b84b81a8-c890-4f42-bbf6-c496e2c0814c, lat_8, 0.40502375, 0.0, 10.511367, 4.510617, 1,  Lateral root,  11, 0.050285246
J1_R002.rsml, bb53e5b0-0e36-4618-bc3d-93150d4e1696, lat_7, 0.31697947, 0.0, 11.38555, 4.398433, 1,  Lateral root,  7, 0.07746432
J1_R002.rsml, bb53e5b0-0e36-4618-bc3d-93150d4e1696, lat_7, 1.2398262, 0.0, 11.832167, 5.1435, 1,  Lateral root,  11, 0.23071168
J1_R002.rsml, 9b6d8138-f5a1-4af8-80e0-24801d54a22a, lat_6, 0.48771378, 0.0, 11.557, 4.3518667, 1,  Lateral root,  7, 0.12025599
J1_R002.rsml, 9b6d8138-f5a1-4af8-80e0-24801d54a22a, lat_6, 1.6450746, 0.0, 12.234333, 5.22605, 1,  Lateral root,  11, 0.2893402
J1_R002.rsml, 8215939d-ac75-4a63-a52d-3b1f2d7af7ed, lat_5, 0.35644373, 0.0, 11.413067, 4.1296167, 1,  Lateral root,  7, 0.08818818
J1_R002.rsml, 48d1615e-5307-49de-bb9b-768909383248, lat_4, 0.49138033, 0.0, 10.519834, 4.22275, 1,  Lateral root,  7, 0.10887542
J1_R002.rsml, 48d1615e-5307-49de-bb9b-768909383248, lat_4, 0.9741639, 0.0, 10.1727, 4.5550666, 1,  Lateral root,  11, 0.12069589
J1_R002.rsml, 6b2d9267-9577-41f8-992f-e8032f6b6a4c, lat_3, 0.22779997, 0.0, 11.218333, 3.75285, 1,  Lateral root,  7, 0.05374934
J1_R002.rsml, 868ba5e8-e38e-4cad-b6d5-72c534990fea, lat_2, 0.35017663, 0.0, 10.551583, 3.5306, 1,  Lateral root,  7, 0.08574937
J1_R002.rsml, f2b09c42-703f-4244-ab96-51688ef9b4ff, lat_1, 0.31548774, 0.0, 11.190817, 3.43535, 1,  Lateral root,  7, 0.076767705
J2_R001.rsml, 7b0da058-fbb0-4b73-950e-5561a55f6f66, root_0, 17.704973, 0.0, 8.523816, 21.4884, 0,  Root,  7, 3.6866913
J2_R001.rsml, 3f292044-6a91-495b-8c80-b7f5e5de8ba8, lat_32, 0.33433783, 0.0, 1,  Lateral root,  11, 0.07984814
J2_R001.rsml, 9e04bd28-d22d-4346-9127-be502767d45a, lat_31, 0.26708692, 0.0, 1,  Lateral root,  11, 0.06434661
J2_R001.rsml, 283d2368-c4ff-4958-8206-e378a562cc76, lat_30, 0.19186042, 0.0, 8.320617, 20.963467, 1,  Lateral root,  11, 0.045632396
J2_R001.rsml, bd727819-a92d-43fa-8478-cc914f71c23d, lat_29, 0.71428645, 0.0, 9.021234, 21.029083, 1,  Lateral root,  11, 0.17442647
J2_R001.rsml, 7ee811d9-3eb0-46a5-91f9-537f8238ae4f, lat_28, 0.57441455, 0.0, 8.466666, 18.887016, 1,  Lateral root,  11, 0.14206539
J2_R001.rsml, 2ee183a8-e217-49c1-9098-900e6c3f8d3d, lat_27, 0.31416327, 0.0, 9.616016, 17.76095, 1,  Lateral root,  11, 0.061670233
J2_R001.rsml, d6e89c06-b4d7-4bb9-82da-1d54f4acfbdf, lat_26, 1.6141058, 0.0, 8.136467, 17.87525, 1,  Lateral root,  11, 0.32173124
J2_R001.rsml, d42e745c-c925-4798-b066-2f6c3150a941, lat_25, 0.52896035, 0.0, 10.041467, 16.9799, 1,  Lateral root,  11, 0.10550165
J2_R001.rsml, fa29bf08-8628-40a8-b1f7-6476eb39f206, lat_24, 0.7359972, 0.0, 8.942917, 16.603132, 1,  Lateral root,  11, 0.14446492
J2_R001.rsml, dee180f6-220d-43b9-b50a-2a5e3f8470a7, lat_23, 0.83353716, 0.0, 10.4648, 16.40205, 1,  Lateral root,  11, 0.16322426
J2_R001.rsml, 9328ede3-8286-4e4f-93c3-863630003b6b, lat_22, 1.1126078, 0.0, 1,  Lateral root,  11, 0.21968973
J2_R001.rsml, 6498f926-2896-4933-b9fe-19718897e6ef, lat_21, 0.31555352, 0.0, 9.508066, 15.282333, 1,  Lateral root,  11, 0.0758159
J2_R001.rsml, e7ddf786-259e-4ae1-af4d-308e7a6fa23a, lat_20, 0.69168365, 0.0, 9.1567, 14.6748495, 1,  Lateral root,  11, 0.13827543
J2_R001.rsml, 57ab2095-70cd-4619-a3df-f6bee5e50dbf, lat_19, 0.64088863, 0.0, 10.519834, 14.8209, 1,  Lateral root,  11, 0.12554611
J2_R001.rsml, 018db2e0-9964-48e2-a579-a300ecca6686, lat_18, 1.0400594, 0.0, 9.158816, 14.564783, 1,  Lateral root,  11, 0.20679636
J2_R001.rsml, e44282eb-9d0b-4341-87be-34911c6d49b1, lat_17, 1.8745046, 0.0, 8.557683, 12.80795, 1,  Lateral root,  14, 0.20796567
J2_R001.rsml, 691e76ea-7289-4e16-bb21-3cc01804dbf0, lat_16, 0.5896733, 0.0, 10.930467, 12.2512665, 1,  Lateral root,  7, 0.2902418
J2_R001.rsml, e5716e84-c694-48dd-95df-dedfe86a7df8, lat_15, 0.45052734, 0.0, 1,  Lateral root,  7, 0.21850339
J2_R001.rsml, 110fe95d-221d-47a1-bd82-2c039bc4476e, lat_14, 1.5312799, 0.0, 9.171516, 11.595099, 1,  Lateral root,  11, 0.25447887
J2_R001.rsml, 801d88de-845b-44c3-bfb9-385ef7d4d267, lat_13, 1.2502474, 0.0, 9.124949, 10.2743, 1,  Lateral root,  11, 0.20766354
J2_R001.rsml, 9796e2c0-625c-466f-8873-42c00eace6f4, lat_12, 0.924174, 0.0, 1,  Lateral root,  7, 0.3060478
J2_R001.rsml, 328459a6-ff42-4a90-b816-939510bed34f, lat_11, 0.83614016, 0.0, 9.2837, 9.920816, 1,  Lateral root,  7, 0.27147087
J2_R001.rsml, 328459a6-ff42-4a90-b816-939510bed34f, lat_11, 1.7201036, 0.0, 8.856133, 10.657416, 1,  Lateral root,  11, 0.22099087
J2_R001.rsml, a9c238e7-cb9a-40ca-883b-42ce2357145c, lat_10, 2.4411285, 0.0, 10.8077, 10.6828165, 1,  Lateral root,  11, 0.3465983
J2_R001.rsml, 1116bea0-77c5-4b82-89a4-234c99cc5a68, lat_9, 0.6417278, 0.0, 9.368366, 9.596967, 1,  Lateral root,  7, 0.20961122
J2_R001.rsml, 1116bea0-77c5-4b82-89a4-234c99cc5a68, lat_9, 2.3243253, 0.0, 8.100483, 10.665883, 1,  Lateral root,  11, 0.42064938
J2_R001.rsml, 5c7d36e3-d90f-4a91-bdf9-1837e6bb804b, lat_8, 0.40525705, 0.0, 9.304867, 8.860367, 1,  Lateral root,  7, 0.13250497
J2_R001.rsml, 5c7d36e3-d90f-4a91-bdf9-1837e6bb804b, lat_8, 2.925961, 0.0, 7.5141664, 10.5029, 1,  Lateral root,  11, 0.630176
J2_R001.rsml, f378904d-0c8a-49c4-97fc-ff0daf8edb5d, lat_7, 0.48171026, 0.0, 9.914467, 8.443383, 1,  Lateral root,  7, 0.15609138
J2_R001.rsml, f378904d-0c8a-49c4-97fc-ff0daf8edb5d, lat_7, 2.9949753, 0.0, 11.533716, 10.073216, 1,  Lateral root,  11, 0.6283163
J2_R001.rsml, f378904d-0c8a-49c4-97fc-ff0daf8edb5d, lat_7, 3.6645362, 0.0, 11.120967, 10.56005, 1,  Lateral root,  14, 0.22318697
J2_R001.rsml, b3a3b5cb-c83d-4903-89cb-d6f98830a205, lat_6, 0.50353, 0.0, 8.925983, 8.117416, 1,  Lateral root,  7, 0.16345358
J2_R001.rsml, b3a3b5cb-c83d-4903-89cb-d6f98830a205, lat_6, 2.1962469, 0.0, 7.6157665, 8.898466, 1,  Lateral root,  11, 0.4231792
J2_R001.rsml, 99c44477-3900-484c-83a4-86ba47d82588, lat_5, 0.5323536, 0.0, 10.005484, 8.176683, 1,  Lateral root,  7, 0.17282052
J2_R001.rsml, 99c44477-3900-484c-83a4-86ba47d82588, lat_5, 3.9870026, 0.0, 12.221633, 10.646833, 1,  Lateral root,  11, 0.86366224
J2_R001.rsml, 99c44477-3900-484c-83a4-86ba47d82588, lat_5, 4.8866787, 0.0, 12.206817, 11.222567, 1,  Lateral root,  14, 0.29989204
J2_R001.rsml, 214a975e-a159-4c7c-9062-7a08536bffdb, lat_4, 0.5560088, 0.0, 9.745133, 7.3998666, 1,  Lateral root,  7, 0.13525523
J2_R001.rsml, 94ec2997-b320-4d53-accc-942abb288e7e, lat_3, 0.6872293, 0.0, 9.948333, 7.090833, 1,  Lateral root,  7, 0.17020263
J2_R001.rsml, d9d69935-4dbe-4f1c-8b67-c5c5d000e5c6, lat_2, 0.91396546, 0.0, 10.119783, 5.4864, 1,  Lateral root,  7, 0.18108194
J2_R001.rsml, d9d69935-4dbe-4f1c-8b67-c5c5d000e5c6, lat_2, 1.8255417, 0.0, 10.3759, 6.2949667, 1,  Lateral root,  11, 0.22789407
J2_R001.rsml, 6913a98d-eca8-4c85-9323-0eb539fb94bf, lat_1, 1.1550825, 0.0, 10.100733, 5.5626, 1,  Lateral root,  7, 0.229092
J2_R001.rsml, 6913a98d-eca8-4c85-9323-0eb539fb94bf, lat_1, 2.465012, 0.0, 10.29335, 6.8072, 1,  Lateral root,  11, 0.3274824
J3_R020.rsml, ece74340-0e1d-4313-9bf8-1c3f70673c3a, root_0, 0.9628018, 0.0, 10.263717, 4.684183, 0,  Root,  3, 0.31679353
J3_R020.rsml, ece74340-0e1d-4313-9bf8-1c3f70673c3a, root_0, 11.584344, 0.0, 10.907184, 15.14475, 0,  Root,  7, 2.6553855
J3_R020.rsml, ece74340-0e1d-4313-9bf8-1c3f70673c3a, root_0, 13.401376, 0.0, 10.818283, 16.946033, 0,  Root,  11, 0.45425797
J3_R020.rsml, ece74340-0e1d-4313-9bf8-1c3f70673c3a, root_0, 13.67392, 0.0, 0,  Root,  14, 0.09084797
J3_R020.rsml, ec71bd6b-133c-43f2-a255-b21e102692af, lat_16, 0.6966165, 0.0, 11.146366, 17.145, 1,  Lateral root,  14, 0.13890922
J3_R020.rsml, 7e40f60e-013a-42fa-b0ac-e478db905f93, lat_15, 1.5948192, 0.0, 11.2395, 16.918516, 1,  Lateral root,  14, 0.26505765
J3_R020.rsml, aa1794aa-f968-4e5d-9076-d347257636df, lat_14, 0.97442216, 0.0, 11.338984, 15.9744835, 1,  Lateral root,  11, 0.24214286
J3_R020.rsml, aa1794aa-f968-4e5d-9076-d347257636df, lat_14, 1.4318202, 0.0, 11.36015, 16.429567, 1,  Lateral root,  14, 0.152466
J3_R020.rsml, b47f44d3-7910-4f1a-85c1-1d7b30942d4e, lat_13, 0.99089855, 0.0, 11.5697, 15.828433, 1,  Lateral root,  11, 0.24649604
J3_R020.rsml, b47f44d3-7910-4f1a-85c1-1d7b30942d4e, lat_13, 2.2831619, 0.0, 11.8300495, 17.026466, 1,  Lateral root,  14, 0.43075442
J3_R020.rsml, 3c8065f6-4144-4331-97f8-4cffb5275390, lat_12, 0.42177808, 0.0, 10.668, 15.256933, 1,  Lateral root,  11, 0.08433761
J3_R020.rsml, ab897ab0-9fa3-4775-909b-d936fcdddcc7, lat_11, 0.591567, 0.0, 11.355917, 12.257616, 1,  Lateral root,  11, 0.0952406
J3_R020.rsml, 09297686-eefc-46fe-bf4f-4fdfd9d331cf, lat_10, 2.0206823, 0.0, 9.529233, 12.841817, 1,  Lateral root,  11, 0.33666864
J3_R020.rsml, 7effdd26-5375-43e8-9568-e689b0886d27, lat_9, 0.39538863, 0.0, 1,  Lateral root,  11, 0.05601685
J3_R020.rsml, f64d8930-4e72-4fa3-baf1-3688e66e8ace, lat_8, 0.34763795, 0.0, 10.405533, 9.859433, 1,  Lateral root,  11, 0.049012337
J3_R020.rsml, 25c451b3-f264-4cf0-9ef4-dd6d9be21676, lat_7, 0.9726351, 0.0, 11.5612335, 9.944099, 1,  Lateral root,  11, 0.13792022
J3_R020.rsml, d8618ac5-ee66-43a2-acd9-d88a0ac007b6, lat_6, 0.4830099, 0.0, 11.2268, 9.51865, 1,  Lateral root,  11, 0.06760936
J3_R020.rsml, b1a57302-40fb-45f5-8dbc-cd55b86ef03b, lat_5, 0.3253359, 0.0, 10.4372835, 9.345083, 1,  Lateral root,  11, 0.045907963
J3_R020.rsml, 625b5791-48a4-4a70-99bb-8d51ff63cd83, lat_4, 0.45248413, 0.0, 11.231033, 9.205383, 1,  Lateral root,  11, 0.063741215
J3_R020.rsml, 31657402-fac9-4c83-bf50-7a0f3861be76, lat_4, 0.4208298, 0.0, 10.098617, 5.8547, 1,  Lateral root,  7, 0.10342075
J3_R020.rsml, 93226b30-75c7-4774-bc55-01db699ab152, lat_3, 0.97625625, 0.0, 10.964334, 6.0600166, 1,  Lateral root,  7, 0.23982996
J3_R020.rsml, 93226b30-75c7-4774-bc55-01db699ab152, lat_3, 2.272449, 0.0, 11.713634, 7.0823665, 1,  Lateral root,  11, 0.3240482
J3_R020.rsml, 01d30b18-4658-4084-a99a-ce0841cdcf77, lat_2, 0.7289542, 0.0, 9.539817, 5.1202164, 1,  Lateral root,  7, 0.18197978
J3_R020.rsml, 19bae8ca-51c2-472b-a29f-0bcc79131448, lat_1, 0.84306943, 0.0, 11.008783, 4.76885, 1,  Lateral root,  7, 0.16746047
J3_R020.rsml, 19bae8ca-51c2-472b-a29f-0bcc79131448, lat_1, 2.2932358, 0.0, 11.6713, 5.9647665, 1,  Lateral root,  11, 0.3625416
S1_R022.rsml, 4cc983be-fd6a-402d-9ad5-04ca68b1c231, root_0, 0.24123175, 0.0, 10.562166, 3.3358667, 0,  Root,  3, 0.07897483
S1_R022.rsml, 4cc983be-fd6a-402d-9ad5-04ca68b1c231, root_0, 1.0996356, 0.0, 10.551583, 4.1804166, 0,  Root,  7, 0.21460097
S1_R022.rsml, 4cc983be-fd6a-402d-9ad5-04ca68b1c231, root_0, 2.5151374, 0.0, 10.646833, 5.579533, 0,  Root,  11, 0.35387546
S1_R022.rsml, 4cc983be-fd6a-402d-9ad5-04ca68b1c231, root_0, 7.050284, 0.0, 10.822516, 10.073216, 0,  Root,  14, 1.5117155
S1_R022.rsml, 9aedee66-8117-4114-bbe1-4bcd9fbe824a, lat_4, 1.9602193, 0.0, 10.786533, 5.54355, 1,  Lateral root,  11, 0.32604426
S1_R022.rsml, 9aedee66-8117-4114-bbe1-4bcd9fbe824a, lat_4, 6.371135, 0.0, 11.523133, 9.878483, 1,  Lateral root,  14, 1.4703053
S1_R022.rsml, 19aa42ec-7f4f-407f-89f1-4b5f8366843e, lat_3, 1.9478387, 0.0, 9.939867, 5.786967, 1,  Lateral root,  11, 0.38887188
S1_R022.rsml, 19aa42ec-7f4f-407f-89f1-4b5f8366843e, lat_3, 5.477976, 0.0, 10.166349, 9.2837, 1,  Lateral root,  14, 1.1767124
S1_R022.rsml, e53a4725-8235-441b-9e28-26e6efaae3dc, lat_2, 0.7302243, 0.0, 10.843683, 3.9031334, 1,  Lateral root,  11, 0.089738116
S1_R022.rsml, 68b77972-ad76-4c78-a0c2-efd079af69de, lat_1, 1.1138147, 0.0, 10.174816, 4.2714334, 1,  Lateral root,  11, 0.1374831
