image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
2_5.rsml, lat_64, 895da10c-6408-4a87-9072-db273d44f903, 0.61414623, 0.59716755, 0.021726966, 6.299885E-5, 45.820867047069555, 0.010831055, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 5.214207, 20.248573907744703, 0, 0.0, null, null, null, null
2_5.rsml, lat_65, dbdc683c-2e50-4618-bedd-26cd61d45a7f, 0.81507903, 0.6860251, 0.025110824, 6.2476465E-5, 164.5100921978512, 0.009622422, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 5.713568, 72.47476162260095, 0, 0.0, null, null, null, null
2_5.rsml, lat_74, d9659b2e-8662-4551-9664-83cbcb824d5e, 0.33237234, 0.31749883, 0.017267903, 7.237452E-5, 54.781132672020824, 0.016349996, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 12.325782, 52.07119706221032, 0, 0.0, null, null, null, null
2_5.rsml, lat_85, 8bfc1ab8-0540-4e6c-a8d4-568ba86f4563, 0.65033317, 0.6191821, 0.02338026, 6.776578E-5, 175.9848919657427, 0.011203447, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 4.7016406, 93.76995956781255, 0, 0.0, null, null, null, null
2_5.rsml, lat_86, 3f140895-e007-4aaa-bbab-a342340503cc, 0.5999752, 0.57476896, 0.021850739, 6.400765E-5, 79.89735358989641, 0.011554157, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 5.3660984, 54.06167811089212, 0, 0.0, null, null, null, null
2_5.rsml, lat_87, fb1320d1-e7ce-46a2-9c57-5412a1eb947c, 1.004922, 0.9352878, 0.027442863, 6.126916E-5, 62.45130192125633, 0.00828981, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 5.251264, 43.66310442033039, 0, 0.0, null, null, null, null
2_5.rsml, lat_89, e3460758-6a16-4c67-9cd6-511308501af8, 0.24031183, 0.2372958, 0.0074697305, 1.8546369E-5, 140.76536302003043, 0.009759219, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 11.693037, 83.97123358072886, 0, 0.0, null, null, null, null
2_5.rsml, lat_94, 68af86a8-6769-4ddd-96bd-68115033532c, 0.39164484, 0.36672166, 0.012711236, 3.3081826E-5, 75.56105773115208, 0.009896294, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 15.177186, 42.36847962919491, 0, 0.0, null, null, null, null
2_5.rsml, lat_95, 834fdee5-2e9b-437d-b34c-81025100844b, 0.59411484, 0.5841754, 0.016881725, 3.9064456E-5, 91.59834873253119, 0.009243338, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 15.31621, 56.03482072436584, 0, 0.0, null, null, null, null
2_5.rsml, lat_97, fc3a4020-90aa-4969-9560-bac6f109a527, 0.96137476, 0.9049874, 0.06890549, 4.747092E-4, 224.35283559205294, 0.023504492, 1, Lateral root, A2_5_1, f286d04d-063b-4022-95d7-0a22ab49597d, 0.8891576, 86.51669482023087, 0, 0.0, null, null, null, null
